80059440.00,2015.00,"NR","107 min"
81087762.00,2019.00,"TV-14","1 Season"
81082953.00,2019.00,"TV-14","1 Season"
81104339.00,2019.00,"TV-14","1 Season"
81074375.00,2018.00,"TV-MA","71 min"
81082781.00,2019.00,"TV-MA","1 Season"
81104372.00,2019.00,"TV-14","1 Season"
80116761.00,2013.00,"TV-MA","69 min"
70118125.00,2007.00,"TV-14","91 min"
80108613.00,2016.00,"TV-MA","82 min"
80215139.00,2019.00,"TV-14","86 min"
81016592.00,2018.00,"TV-PG","99 min"
81067760.00,2019.00,"TV-MA","125 min"
70172928.00,2011.00,"PG-13","147 min"
80101493.00,2016.00,"TV-MA","60 min"
80235472.00,2017.00,"R","88 min"
80177300.00,2018.00,"TV-MA","92 min"
80100933.00,2015.00,"TV-14","1 Season"
80189866.00,2018.00,"G","87 min"
80106793.00,2017.00,"TV-MA","81 min"
80124727.00,2017.00,"TV-MA","72 min"
80117263.00,2017.00,"TV-PG","98 min"
80126879.00,2016.00,"TV-14","1 Season"
80087897.00,2015.00,"NR","86 min"
70084180.00,2007.00,"NR","104 min"
80193475.00,2018.00,"TV-G","1 Season"
80195964.00,2018.00,"TV-MA","100 min"
80213024.00,2018.00,"TV-MA","113 min"
80210691.00,2018.00,"TV-PG","40 min"
80244782.00,2018.00,"TV-MA","105 min"
80144280.00,2018.00,"TV-PG","94 min"
80209866.00,2017.00,"TV-MA","109 min"
80241666.00,2018.00,"TV-MA","116 min"
80167648.00,2017.00,"TV-14","99 min"
80047032.00,2003.00,"TV-14","1 Season"
80202874.00,2019.00,"PG-13","102 min"
70109249.00,2008.00,"TV-14","127 min"
80993095.00,2019.00,"TV-MA","101 min"
80218448.00,2019.00,"TV-MA","1 Season"
80217946.00,2019.00,"TV-MA","1 Season"
70045644.00,2006.00,"TV-14","135 min"
70025612.00,2004.00,"TV-MA","124 min"
80237006.00,2019.00,"TV-MA","103 min"
80160033.00,2006.00,"TV-MA","105 min"
81111849.00,2019.00,"TV-14","98 min"
80083930.00,2011.00,"TV-MA","93 min"
80083752.00,2014.00,"TV-MA","113 min"
70185023.00,2011.00,"TV-MA","106 min"
80200549.00,2019.00,"TV-MA","1 Season"
80189827.00,2017.00,"TV-14","89 min"
80176144.00,2011.00,"TV-14","80 min"
70202150.00,2011.00,"R","99 min"
81010699.00,2019.00,"TV-14","123 min"
70299863.00,2014.00,"R","91 min"
80133554.00,2017.00,"TV-MA","71 min"
80208662.00,2019.00,"TV-14","40 min"
80994596.00,2019.00,"TV-MA","1 Season"
80219707.00,2019.00,"TV-MA","1 Season"
81031939.00,2019.00,"TV-MA","79 min"
81028570.00,2019.00,"R","110 min"
80207066.00,2019.00,"TV-PG","1 Season"
81035867.00,2012.00,"TV-14","101 min"
80244640.00,2018.00,"TV-MA","128 min"
80999729.00,2019.00,"TV-14","110 min"
80198137.00,2019.00,"TV-MA","1 Season"
80225312.00,2019.00,"TV-MA","1 Season"
80992499.00,2018.00,"TV-MA","89 min"
80148223.00,2016.00,"TV-MA","87 min"
80176342.00,2017.00,"TV-14","153 min"
80038162.00,2015.00,"NR","83 min"
81087094.00,2018.00,"TV-MA","84 min"
80221447.00,2018.00,"PG","99 min"
70242063.00,2012.00,"NR","93 min"
81013657.00,2019.00,"TV-PG","1 Season"
80994222.00,2019.00,"TV-MA","1 Season"
80239459.00,2018.00,"TV-MA","1 Season"
80063265.00,2016.00,"TV-MA","109 min"
80993756.00,2016.00,"TV-14","1 Season"
81034931.00,2018.00,"TV-MA","122 min"
80202903.00,2018.00,"TV-MA","117 min"
80990935.00,2018.00,"TV-MA","1 Season"
80167459.00,2017.00,"TV-14","98 min"
80169348.00,2017.00,"TV-14","79 min"
80164778.00,2017.00,"NR","143 min"
80068327.00,2017.00,"TV-MA","123 min"
80087933.00,2014.00,"TV-PG","96 min"
80993739.00,2016.00,"TV-14","1 Season"
81132060.00,2019.00,"TV-MA","1 Season"
80084666.00,2008.00,"TV-14","114 min"
80192137.00,2018.00,"TV-MA","63 min"
80195049.00,2018.00,"TV-MA","94 min"
80186850.00,2018.00,"TV-14","74 min"
80117765.00,2016.00,"R","97 min"
81002195.00,2019.00,"TV-PG","38 min"
81029429.00,2017.00,"TV-MA","1 Season"
81046255.00,2019.00,"TV-MA","101 min"
80218306.00,2019.00,"TV-14","99 min"
80211638.00,2019.00,"TV-MA","91 min"
80197889.00,2019.00,"TV-MA","1 Season"
80220758.00,2017.00,"TV-MA","103 min"
81036190.00,2019.00,"TV-MA","30 min"
80165083.00,2016.00,"TV-MA","80 min"
80134781.00,2017.00,"TV-MA","73 min"
80100106.00,2016.00,"TV-14","1 Season"
80244680.00,2019.00,"TV-G","30 min"
81057229.00,2018.00,"TV-MA","137 min"
80213536.00,2018.00,"TV-MA","1 Season"
80151384.00,2018.00,"TV-14","58 min"
80098046.00,2014.00,"TV-14","1 Season"
80091779.00,2015.00,"TV-14","1 Season"
80091783.00,2012.00,"TV-14","1 Season"
80131167.00,2016.00,"TV-G","90 min"
80098047.00,2015.00,"TV-14","1 Season"
80091781.00,2014.00,"TV-14","1 Season"
80091778.00,2015.00,"TV-14","1 Season"
70212980.00,1989.00,"TV-Y7","1 Season"
80038335.00,2015.00,"TV-MA","78 min"
80011852.00,2015.00,"TV-14","84 min"
80121348.00,2016.00,"R","111 min"
81011598.00,2019.00,"TV-MA","66 min"
81005364.00,2018.00,"TV-14","159 min"
81076042.00,2018.00,"TV-PG","1 Season"
81035880.00,2017.00,"TV-14","79 min"
81103139.00,2018.00,"TV-14","87 min"
70143369.00,2012.00,"PG-13","133 min"
81096151.00,2018.00,"TV-Y7","116 min"
70259801.00,2013.00,"R","119 min"
80244271.00,2017.00,"TV-MA","1 Season"
80990658.00,2017.00,"TV-MA","92 min"
80133663.00,2017.00,"TV-MA","64 min"
80117082.00,2016.00,"R","95 min"
81043473.00,2019.00,"TV-MA","125 min"
80091267.00,2012.00,"TV-14","94 min"
80182919.00,2017.00,"R","92 min"
80121973.00,2010.00,"TV-MA","1 Season"
80115466.00,2017.00,"TV-14","106 min"
80176819.00,2015.00,"TV-Y7","1 Season"
80173481.00,2017.00,"TV-MA","1 Season"
80142223.00,2017.00,"TV-MA","101 min"
80122179.00,2017.00,"TV-MA","1 Season"
80080768.00,2015.00,"R","95 min"
81061407.00,2019.00,"TV-MA","95 min"
80161216.00,2018.00,"TV-MA","104 min"
80218111.00,2018.00,"TV-MA","117 min"
80996626.00,2018.00,"TV-Y","1 Season"
80047200.00,2010.00,"TV-14","1 Season"
80991872.00,2019.00,"TV-MA","1 Season"
81077863.00,2014.00,"TV-14","70 min"
81077851.00,2016.00,"TV-14","87 min"
81073590.00,2018.00,"TV-MA","88 min"
81103108.00,2018.00,"TV-14","96 min"
80999455.00,2019.00,"TV-MA","1 Season"
80236341.00,2019.00,"TV-MA","90 min"
80191050.00,2019.00,"TV-14","84 min"
81041271.00,2019.00,"TV-MA","53 min"
80216758.00,2019.00,"TV-MA","87 min"
81092192.00,2019.00,"TV-14","1 Season"
70083809.00,2007.00,"NR","89 min"
80028529.00,2014.00,"G","78 min"
70154110.00,2010.00,"NR","103 min"
80998967.00,2019.00,"TV-PG","90 min"
81038047.00,2018.00,"TV-14","96 min"
60021906.00,2001.00,"TV-PG","150 min"
70142827.00,2011.00,"PG-13","105 min"
70149579.00,2010.00,"TV-MA","112 min"
70109375.00,2008.00,"TV-MA","119 min"
70289558.00,2013.00,"TV-14","142 min"
81085319.00,2019.00,"TV-PG","94 min"
70117577.00,2011.00,"R","97 min"
80227554.00,2017.00,"TV-PG","87 min"
70158421.00,2010.00,"TV-PG","129 min"
20258084.00,1994.00,"TV-PG","160 min"
80233511.00,2017.00,"TV-14","66 min"
80097814.00,2016.00,"R","119 min"
70241757.00,2012.00,"R","140 min"
80133551.00,2017.00,"TV-MA","59 min"
81110388.00,2018.00,"TV-PG","137 min"
80220311.00,2018.00,"R","100 min"
81110389.00,2018.00,"TV-14","125 min"
81112772.00,2017.00,"TV-Y7","1 Season"
70111279.00,2008.00,"TV-14","128 min"
81123050.00,2018.00,"TV-14","108 min"
81037237.00,2017.00,"TV-G","1 Season"
81087124.00,2019.00,"TV-14","1 Season"
70007056.00,2003.00,"TV-14","136 min"
70035357.00,2005.00,"TV-14","165 min"
80108481.00,2016.00,"R","124 min"
70153178.00,2010.00,"NR","133 min"
70073018.00,2007.00,"UR","116 min"
80994416.00,2017.00,"TV-14","150 min"
80243408.00,2018.00,"TV-14","158 min"
80994418.00,2017.00,"TV-14","118 min"
70050576.00,1979.00,"PG-13","100 min"
70253596.00,2013.00,"R","90 min"
70273371.00,2009.00,"TV-14","1 Season"
80157133.00,1992.00,"TV-14","164 min"
80122237.00,2012.00,"TV-PG","1 Season"
80107656.00,2017.00,"TV-PG","92 min"
80157083.00,1994.00,"TV-14","151 min"
80098287.00,2016.00,"TV-MA","84 min"
80059342.00,2010.00,"TV-14","51 min"
24081514.00,1995.00,"TV-14","142 min"
80047031.00,2008.00,"TV-14","1 Season"
80128688.00,2017.00,"TV-MA","66 min"
80157564.00,2016.00,"TV-14","110 min"
80178078.00,2016.00,"TV-MA","99 min"
80104330.00,2014.00,"TV-14","102 min"
81053958.00,2019.00,"R","102 min"
81094666.00,2018.00,"TV-14","87 min"
80992787.00,2018.00,"TV-14","1 Season"
81036199.00,2019.00,"TV-MA","61 min"
81016247.00,2018.00,"TV-14","94 min"
80097726.00,2015.00,"TV-PG","1 Season"
80223928.00,2019.00,"TV-G","70 min"
81065331.00,2019.00,"TV-PG","92 min"
80186940.00,2018.00,"TV-MA","64 min"
80120740.00,2016.00,"PG-13","86 min"
81077874.00,2018.00,"TV-14","88 min"
81098013.00,2019.00,"TV-MA","1 Season"
80117736.00,2017.00,"TV-MA","92 min"
80174364.00,2017.00,"TV-Y7-FV","1 Season"
80114666.00,2017.00,"TV-MA","101 min"
80157866.00,2017.00,"TV-MA","88 min"
80161029.00,2017.00,"TV-Y7","86 min"
81039410.00,2018.00,"TV-MA","100 min"
81012340.00,2019.00,"TV-MA","111 min"
70242536.00,2011.00,"TV-PG","128 min"
70287630.00,2010.00,"TV-Y7","1 Season"
80192065.00,2018.00,"TV-MA","63 min"
80158319.00,2018.00,"TV-MA","1 Season"
80143556.00,2018.00,"TV-14","105 min"
80184379.00,2018.00,"TV-Y7","1 Season"
81092777.00,2018.00,"TV-Y7-FV","63 min"
81092779.00,2018.00,"TV-Y7","63 min"
81092776.00,2018.00,"TV-Y7","62 min"
81092778.00,2018.00,"TV-Y7","62 min"
80216541.00,2018.00,"TV-MA","98 min"
80216756.00,2019.00,"TV-MA","1 Season"
80241986.00,2018.00,"TV-MA","1 Season"
80987113.00,2016.00,"TV-14","1 Season"
80197989.00,2019.00,"TV-MA","1 Season"
80194950.00,2019.00,"R","104 min"
70261058.00,2012.00,"TV-14","151 min"
70204288.00,2011.00,"TV-14","116 min"
80057278.00,2015.00,"TV-14","128 min"
70293703.00,2013.00,"NR","128 min"
80165853.00,2011.00,"TV-MA","86 min"
80161108.00,2016.00,"TV-Y7","88 min"
80082660.00,2015.00,"TV-MA","80 min"
80028359.00,2015.00,"PG","93 min"
81076049.00,2018.00,"TV-14","53 min"
60031264.00,2003.00,"PG","82 min"
81059956.00,2017.00,"TV-MA","99 min"
81094667.00,2019.00,"TV-14","87 min"
81069255.00,2018.00,"TV-14","90 min"
81094083.00,2018.00,"TV-14","124 min"
80208082.00,2015.00,"TV-14","53 min"
81080637.00,2019.00,"PG","88 min"
80197303.00,2014.00,"TV-PG","54 min"
81049260.00,2018.00,"TV-MA","104 min"
81017593.00,2018.00,"TV-14","92 min"
81062075.00,2019.00,"TV-14","1 Season"
70270364.00,2013.00,"R","126 min"
81093342.00,2019.00,"TV-14","140 min"
70056441.00,2007.00,"PG","87 min"
419733.00,1982.00,"PG","93 min"
80156137.00,2019.00,"TV-G","1 Season"
81021631.00,2018.00,"TV-MA","80 min"
80241044.00,2018.00,"TV-MA","82 min"
80213148.00,2017.00,"TV-MA","70 min"
80150390.00,2016.00,"TV-14","131 min"
80993495.00,2017.00,"TV-MA","105 min"
80229034.00,2018.00,"TV-14","1 Season"
70213130.00,2009.00,"TV-14","1 Season"
80192548.00,2017.00,"TV-14","130 min"
80232894.00,2017.00,"TV-PG","69 min"
80232330.00,2018.00,"TV-MA","98 min"
80103425.00,2017.00,"TV-MA","90 min"
80170875.00,2017.00,"TV-MA","105 min"
80990815.00,2017.00,"TV-14","106 min"
80990816.00,2017.00,"TV-14","126 min"
80081705.00,2009.00,"TV-MA","1 Season"
80990829.00,2016.00,"NR","84 min"
80238110.00,2018.00,"TV-MA","65 min"
80229102.00,2018.00,"TV-14","1 Season"
80241876.00,2017.00,"TV-14","121 min"
80990811.00,2017.00,"TV-PG","163 min"
80066146.00,2012.00,"TV-PG","1 Season"
80229286.00,2018.00,"TV-14","1 Season"
80224106.00,2018.00,"PG","92 min"
80206732.00,2017.00,"TV-14","124 min"
80990810.00,2016.00,"TV-14","107 min"
80235766.00,2015.00,"TV-Y","19 min"
80235767.00,2008.00,"TV-G","25 min"
80235853.00,2015.00,"TV-Y","22 min"
80236099.00,2015.00,"TV-G","40 min"
80235854.00,2014.00,"TV-G","22 min"
80236224.00,2016.00,"TV-Y","24 min"
80229190.00,2017.00,"TV-MA","1 Season"
80990814.00,2015.00,"TV-14","103 min"
80245268.00,2016.00,"TV-14","45 min"
80227186.00,2016.00,"G","1 Season"
80228322.00,2016.00,"TV-14","101 min"
80204739.00,2017.00,"TV-14","1 Season"
80228923.00,2018.00,"TV-14","1 Season"
80223149.00,2017.00,"TV-14","60 min"
80179373.00,2017.00,"R","90 min"
80233962.00,2017.00,"TV-MA","96 min"
80233493.00,2018.00,"PG-13","98 min"
80990813.00,2015.00,"TV-14","94 min"
80220531.00,2017.00,"TV-MA","74 min"
80134149.00,2016.00,"R","96 min"
80115133.00,2016.00,"NR","111 min"
80176698.00,2015.00,"TV-PG","127 min"
80165848.00,2012.00,"TV-14","117 min"
70275753.00,2013.00,"TV-14","123 min"
70295762.00,2013.00,"NR","139 min"
80165849.00,2016.00,"TV-14","95 min"
80158395.00,1996.00,"NR","148 min"
70275774.00,2013.00,"TV-PG","121 min"
80103430.00,2016.00,"TV-14","79 min"
80165850.00,2015.00,"TV-PG","127 min"
80103372.00,2016.00,"R","92 min"
80068117.00,2015.00,"TV-14","162 min"
20764666.00,1996.00,"TV-14","163 min"
70268209.00,2012.00,"TV-14","83 min"
80165851.00,2014.00,"TV-14","112 min"
70129415.00,2009.00,"PG-13","117 min"
80095094.00,2016.00,"NR","90 min"
80156763.00,2016.00,"TV-14","95 min"
80156857.00,2016.00,"TV-MA","99 min"
70268489.00,2013.00,"NR","125 min"
80159732.00,2008.00,"TV-G","1 Season"
80158588.00,2017.00,"TV-PG","44 min"
80178720.00,2017.00,"TV-14","93 min"
80106505.00,2015.00,"TV-MA","89 min"
80169548.00,2017.00,"TV-14","92 min"
80015785.00,2014.00,"TV-14","120 min"
80097361.00,2016.00,"TV-PG","114 min"
80176716.00,2016.00,"TV-MA","109 min"
80132961.00,2016.00,"TV-MA","83 min"
80165857.00,2014.00,"TV-14","107 min"
70258366.00,2012.00,"TV-PG","129 min"
80165732.00,2014.00,"TV-PG","135 min"
80165854.00,2011.00,"TV-14","149 min"
80083589.00,2015.00,"TV-MA","136 min"
80032081.00,2014.00,"TV-MA","138 min"
17457962.00,1996.00,"TV-14","177 min"
80182105.00,2016.00,"TV-MA","61 min"
80165855.00,2011.00,"TV-MA","126 min"
70273637.00,2013.00,"TV-PG","137 min"
70176968.00,2011.00,"TV-14","114 min"
80173605.00,2016.00,"TV-MA","104 min"
80165856.00,2013.00,"TV-14","96 min"
70308135.00,2013.00,"TV-14","147 min"
80101903.00,2016.00,"TV-14","29 min"
80093103.00,2015.00,"TV-MA","163 min"
80102305.00,2015.00,"TV-PG","98 min"
70176655.00,2011.00,"PG-13","87 min"
80161848.00,2018.00,"TV-14","1 Season"
80185171.00,2018.00,"TV-MA","1 Season"
80209796.00,2017.00,"TV-PG","94 min"
80152434.00,2018.00,"TV-MA","121 min"
70309693.00,2014.00,"R","92 min"
80107737.00,2016.00,"TV-MA","92 min"
80098305.00,2015.00,"TV-MA","91 min"
80152742.00,2016.00,"TV-MA","83 min"
80107370.00,2015.00,"TV-MA","123 min"
80095233.00,2015.00,"NR","96 min"
80998491.00,2019.00,"TV-MA","1 Season"
80242036.00,2018.00,"TV-14","1 Season"
70270362.00,2013.00,"PG-13","98 min"
80192577.00,2018.00,"TV-14","1 Season"
81049445.00,2018.00,"TV-14","1 Season"
80204890.00,2019.00,"TV-MA","1 Season"
81074140.00,2018.00,"TV-14","116 min"
81026095.00,2018.00,"TV-MA","1 Season"
80179831.00,2012.00,"TV-MA","1 Season"
80184676.00,2019.00,"TV-MA","90 min"
81024044.00,2019.00,"TV-14","111 min"
81033727.00,2019.00,"TV-MA","1 Season"
60023618.00,2002.00,"PG","100 min"
81049413.00,2018.00,"TV-PG","1 Season"
70113532.00,2009.00,"PG-13","123 min"
70074299.00,2007.00,"PG-13","106 min"
80995799.00,2019.00,"TV-PG","100 min"
80214772.00,2018.00,"TV-MA","1 Season"
80219143.00,2018.00,"TV-G","40 min"
17687959.00,1998.00,"PG-13","90 min"
70100377.00,2008.00,"PG-13","104 min"
80189630.00,2018.00,"TV-MA","99 min"
81010867.00,2012.00,"TV-14","105 min"
81010865.00,2014.00,"TV-14","128 min"
81010874.00,2015.00,"TV-MA","91 min"
80075018.00,2015.00,"TV-MA","127 min"
80238357.00,2019.00,"TV-MA","1 Season"
70260374.00,2012.00,"R","89 min"
80190180.00,2017.00,"R","94 min"
80150002.00,2017.00,"TV-MA","57 min"
80079265.00,2015.00,"TV-14","65 min"
80083977.00,2016.00,"TV-MA","1 Season"
81091015.00,2018.00,"TV-MA","1 Season"
80238080.00,2018.00,"PG","90 min"
296682.00,1974.00,"G","86 min"
60037606.00,2004.00,"PG","100 min"
80174617.00,2017.00,"TV-MA","1 Season"
516154.00,1977.00,"G","84 min"
80170187.00,2018.00,"TV-14","58 min"
80174137.00,2017.00,"TV-MA","95 min"
80038296.00,2015.00,"TV-MA","58 min"
80011848.00,2015.00,"NR","82 min"
80214405.00,2017.00,"TV-MA","1 Season"
70100381.00,2008.00,"PG","100 min"
70110919.00,2008.00,"TV-14","131 min"
80221560.00,2018.00,"PG","104 min"
80200961.00,2019.00,"TV-MA","94 min"
80214580.00,2017.00,"TV-MA","92 min"
80085013.00,2015.00,"TV-PG","124 min"
81077597.00,2010.00,"TV-MA","106 min"
80049193.00,2015.00,"TV-14","108 min"
70039783.00,2013.00,"TV-14","104 min"
81010871.00,2011.00,"TV-14","103 min"
81004270.00,2017.00,"TV-MA","100 min"
80224924.00,2017.00,"G","78 min"
70051671.00,2006.00,"PG-13","108 min"
80144408.00,2017.00,"TV-Y7","1 Season"
81038545.00,2019.00,"TV-14","88 min"
81044496.00,2018.00,"TV-14","81 min"
80235932.00,2019.00,"TV-MA","1 Season"
80232149.00,2017.00,"TV-Y7","1 Season"
80170720.00,2016.00,"TV-MA","1 Season"
80176592.00,2017.00,"R","87 min"
80170381.00,2015.00,"TV-Y7","1 Season"
80142103.00,2017.00,"TV-MA","84 min"
80179907.00,2016.00,"TV-MA","51 min"
80152842.00,2016.00,"TV-MA","90 min"
80049928.00,2017.00,"TV-MA","1 Season"
70296765.00,2012.00,"NR","77 min"
80131168.00,2015.00,"TV-PG","95 min"
80119190.00,1945.00,"TV-14","63 min"
80119187.00,1946.00,"TV-PG","58 min"
80048568.00,2015.00,"TV-MA","1 Season"
80178464.00,2014.00,"TV-PG","1 Season"
80119192.00,1945.00,"TV-MA","59 min"
70202593.00,2004.00,"NR","1 Season"
60027945.00,1942.00,"TV-PG","52 min"
80119188.00,1945.00,"TV-14","32 min"
60027942.00,1942.00,"TV-G","18 min"
80115857.00,2017.00,"TV-MA","102 min"
70281026.00,2012.00,"TV-MA","1 Season"
70304244.00,2013.00,"NR","1 Season"
80119194.00,1944.00,"TV-PG","40 min"
80179057.00,2015.00,"TV-MA","1 Season"
80119191.00,1944.00,"TV-14","40 min"
80119193.00,1947.00,"TV-14","42 min"
80119189.00,1944.00,"TV-PG","76 min"
80119186.00,1943.00,"TV-PG","61 min"
70013050.00,1943.00,"TV-14","82 min"
80173770.00,2015.00,"TV-PG","1 Season"
80173896.00,2013.00,"TV-PG","1 Season"
70022548.00,1943.00,"NR","45 min"
80097423.00,2016.00,"TV-G","75 min"
70259177.00,2016.00,"TV-MA","1 Season"
81025019.00,2017.00,"TV-Y","1 Season"
80993794.00,2016.00,"TV-14","1 Season"
80117458.00,2018.00,"TV-MA","103 min"
80143362.00,2018.00,"TV-MA","78 min"
80201200.00,2017.00,"TV-MA","108 min"
80145087.00,2018.00,"TV-MA","1 Season"
80183197.00,2018.00,"TV-MA","62 min"
80148210.00,2018.00,"TV-MA","97 min"
70128549.00,2009.00,"R","102 min"
70069233.00,2006.00,"R","95 min"
80206395.00,2018.00,"TV-14","1 Season"
80018336.00,2014.00,"NR","92 min"
80180509.00,2016.00,"TV-14","118 min"
80145255.00,2016.00,"R","91 min"
70230147.00,2012.00,"NR","79 min"
80105067.00,2016.00,"PG","92 min"
80123950.00,2016.00,"TV-14","1 Season"
81033429.00,2019.00,"TV-14","124 min"
80188579.00,2019.00,"TV-MA","102 min"
80992232.00,2018.00,"TV-MA","1 Season"
80189898.00,2019.00,"TV-MA","1 Season"
80145533.00,2016.00,"R","98 min"
80200571.00,2019.00,"R","132 min"
80999977.00,2019.00,"TV-MA","87 min"
81049739.00,2018.00,"TV-14","1 Season"
80223793.00,2019.00,"TV-MA","1 Season"
70129463.00,2010.00,"R","89 min"
80170767.00,2016.00,"R","109 min"
81012998.00,2019.00,"TV-14","1 Season"
80127927.00,2018.00,"TV-Y","1 Season"
80134826.00,2017.00,"TV-MA","63 min"
81047902.00,2017.00,"TV-14","75 min"
81047897.00,2008.00,"TV-14","126 min"
80216988.00,2017.00,"TV-MA","106 min"
80213803.00,2018.00,"TV-14","1 Season"
80175623.00,2012.00,"TV-14","110 min"
81002880.00,2019.00,"TV-PG","61 min"
80222896.00,2016.00,"TV-MA","115 min"
81038046.00,2018.00,"TV-14","126 min"
81049479.00,2018.00,"TV-14","1 Season"
80101096.00,2016.00,"TV-PG","23 min"
80202809.00,2018.00,"TV-14","108 min"
80020132.00,2015.00,"TV-Y7","76 min"
80206758.00,2017.00,"TV-PG","80 min"
80162210.00,2017.00,"TV-MA","91 min"
80126485.00,2016.00,"TV-14","93 min"
80082242.00,2017.00,"TV-MA","93 min"
70251816.00,2015.00,"TV-MA","1 Season"
70202151.00,2011.00,"PG-13","89 min"
80999996.00,2017.00,"TV-MA","100 min"
80222788.00,2017.00,"TV-MA","1 Season"
80169617.00,2018.00,"TV-MA","102 min"
80144454.00,2016.00,"TV-MA","99 min"
70204282.00,2007.00,"NR","82 min"
80242378.00,2018.00,"TV-MA","74 min"
80184068.00,2018.00,"TV-MA","1 Season"
80171733.00,2018.00,"TV-MA","100 min"
80245408.00,2017.00,"TV-14","150 min"
80044566.00,2014.00,"R","108 min"
80189632.00,2019.00,"TV-Y","1 Season"
80230265.00,2019.00,"TV-MA","1 Season"
81076756.00,2019.00,"TV-MA","1 Season"
80991158.00,2018.00,"TV-MA","129 min"
80208298.00,2019.00,"TV-MA","1 Season"
80191046.00,2019.00,"TV-MA","71 min"
80223108.00,2019.00,"TV-MA","1 Season"
81049348.00,2018.00,"TV-14","1 Season"
80169469.00,2019.00,"TV-MA","108 min"
80148239.00,2016.00,"TV-14","101 min"
81049949.00,2019.00,"TV-PG","60 min"
70230412.00,2007.00,"TV-Y","1 Season"
80220655.00,2019.00,"TV-14","1 Season"
81010863.00,2014.00,"TV-14","105 min"
80162503.00,2016.00,"TV-14","115 min"
80150350.00,2016.00,"TV-MA","118 min"
80160692.00,2016.00,"TV-MA","130 min"
70060865.00,2006.00,"TV-PG","101 min"
80157890.00,2016.00,"TV-PG","115 min"
80164752.00,2017.00,"R","90 min"
80135149.00,2016.00,"TV-PG","72 min"
80171965.00,2017.00,"TV-MA","1 Season"
80100945.00,2016.00,"TV-14","114 min"
70293820.00,2013.00,"TV-MA","91 min"
80195967.00,2018.00,"PG","99 min"
81033107.00,2019.00,"TV-14","69 min"
81049315.00,2018.00,"TV-14","1 Season"
81048554.00,2018.00,"TV-PG","97 min"
81002451.00,2019.00,"TV-MA","1 Season"
80144983.00,2016.00,"TV-14","75 min"
80170245.00,2015.00,"TV-MA","1 Season"
80117291.00,2015.00,"TV-14","1 Season"
70105459.00,2008.00,"TV-MA","116 min"
80207444.00,2016.00,"TV-14","83 min"
81033516.00,2018.00,"TV-MA","118 min"
81075235.00,2018.00,"TV-MA","162 min"
81072516.00,2018.00,"TV-MA","162 min"
70283202.00,2013.00,"PG-13","126 min"
70140447.00,2013.00,"TV-14","1 Season"
80156212.00,2016.00,"R","109 min"
70296742.00,2013.00,"TV-14","109 min"
81059944.00,2018.00,"TV-MA","89 min"
80095531.00,2015.00,"TV-MA","111 min"
80097594.00,2018.00,"TV-MA","1 Season"
80156688.00,2018.00,"TV-MA","1 Season"
80192139.00,2018.00,"TV-MA","51 min"
80192063.00,2018.00,"TV-MA","69 min"
80218656.00,2017.00,"TV-MA","104 min"
80095806.00,2015.00,"TV-MA","103 min"
80013550.00,2014.00,"R","92 min"
80058979.00,2015.00,"TV-PG","92 min"
81037077.00,2019.00,"TV-MA","61 min"
81054383.00,2018.00,"TV-MA","87 min"
81047798.00,2018.00,"TV-14","97 min"
80189216.00,2017.00,"R","103 min"
80092781.00,2016.00,"PG","83 min"
81019338.00,2018.00,"R","101 min"
80132964.00,2016.00,"TV-14","97 min"
80117824.00,2016.00,"TV-MA","118 min"
80058460.00,2015.00,"R","97 min"
80076467.00,2016.00,"TV-MA","62 min"
80049951.00,2016.00,"TV-14","84 min"
80031800.00,2016.00,"TV-PG","90 min"
80017171.00,2014.00,"PG-13","92 min"
81045888.00,2019.00,"TV-MA","1 Season"
80108984.00,2017.00,"TV-14","92 min"
80113090.00,2017.00,"TV-Y","1 Season"
80135296.00,2016.00,"TV-PG","91 min"
80158577.00,2016.00,"TV-MA","137 min"
80132738.00,2017.00,"TV-PG","1 Season"
70175439.00,2011.00,"PG-13","123 min"
80204923.00,2018.00,"TV-PG","87 min"
80112916.00,2018.00,"TV-MA","1 Season"
80117831.00,2018.00,"TV-14","88 min"
80145240.00,2018.00,"TV-MA","1 Season"
80223734.00,2018.00,"TV-MA","63 min"
70307848.00,2014.00,"R","97 min"
70105599.00,2009.00,"PG","101 min"
80114919.00,2017.00,"TV-14","1 Season"
60029366.00,1992.00,"PG","143 min"
80100260.00,2016.00,"R","97 min"
80017170.00,2014.00,"R","107 min"
70028197.00,2005.00,"G","82 min"
81013990.00,2018.00,"TV-14","108 min"
80171678.00,2017.00,"TV-MA","104 min"
81074015.00,2018.00,"TV-14","98 min"
81041273.00,2019.00,"TV-MA","65 min"
70108985.00,2009.00,"PG","88 min"
81004374.00,2018.00,"R","106 min"
80988860.00,2018.00,"TV-MA","1 Season"
70045356.00,2006.00,"NR","69 min"
70203594.00,2011.00,"TV-MA","97 min"
70253171.00,2012.00,"TV-MA","80 min"
70109657.00,2008.00,"TV-MA","85 min"
70020728.00,2004.00,"R","99 min"
81024308.00,2018.00,"TV-14","98 min"
80174608.00,2019.00,"TV-MA","1 Season"
81049381.00,2018.00,"TV-14","1 Season"
81031178.00,2018.00,"TV-14","115 min"
80194956.00,2019.00,"TV-14","1 Season"
70056425.00,2006.00,"R","138 min"
81050198.00,2017.00,"TV-14","90 min"
80156538.00,2018.00,"TV-14","1 Season"
